№,"Длина волны,м","Частота,Гц","ЭПР,м^2"
1014,0.8091219133137627,370772308.92356944,0.5355444942175727
1015,0.8083454633672974,371128451.38055223,0.5351201761800808
1016,0.8075705021866988,371484593.837535,0.5346834026953251
1017,0.8067970254942264,371840736.2945178,0.534234229058369
1018,0.8060250290285125,372196878.7515006,0.5337727116037374
1019,0.8052545085444839,372553021.2084834,0.5332989076986223
1020,0.8044854598132847,372909163.6654662,0.5328128757360123
1021,0.8037178786221979,373265306.122449,0.5323146751277711
1022,0.8029517607745694,373621448.5794318,0.5318043662976685
1023,0.8021871020897311,373977591.03641456,0.5312820106743493
1024,0.8014238984029248,374333733.49339736,0.5307476706842443
1025,0.8006621455652266,374689875.95038015,0.530201409744437
1026,0.7999018394434724,375046018.40736294,0.5296432922554779
1027,0.7991429759201817,375402160.8643457,0.5290733835941316
1028,0.7983855508934847,375758303.3213285,0.5284917501060844
1029,0.7976295602770478,376114445.7783113,0.5278984590985976
1030,0.796875,376470588.2352941,0.5272935788330997
1031,0.7961218660068601,376826730.6922769,0.5266771785177429
1032,0.7953701542574636,377182873.1492597,0.5260493282998921
1033,0.7946198607268912,377539015.6062425,0.5254100992585752
1034,0.7938709814053962,377895158.06322527,0.524759563396873
1035,0.7931235122983338,378251300.52020806,0.5240977936342652
1036,0.7923774494260892,378607442.97719085,0.5234248637989263
1037,0.7916327888240078,378963585.43417364,0.5227408486199671
1038,0.7908895265423243,379319727.89115644,0.5220458237196329
1039,0.7901476586460936,379675870.3481392,0.5213398656054464
1040,0.7894071812151207,380032012.805122,0.5206230516623084
1041,0.7886680903438917,380388155.2621048,0.5198954601445424
1042,0.7879303821415059,380744297.7190876,0.5191571701679005
1043,0.7871940527316064,381100440.17607045,0.5184082617015084
1044,0.7864590982523131,381456582.63305324,0.5176488155597815
1045,0.7857255148561546,381812725.09003603,0.5168789133942733
1046,0.7849932987100017,382168867.5470188,0.5160986376854859
1047,0.7842624459949996,382525010.0040016,0.5153080717346458
1048,0.7835329529065027,382881152.4609844,0.5145072996554076
1049,0.782804815654008,383237294.9179672,0.5136964063655336
1050,0.782078030461089,383593437.37495,0.5128754775785177
1051,0.7813525935653316,383949579.8319328,0.5120445997951633
1052,0.7806285012182678,384305722.2889156,0.5112038602951224
1053,0.7799057496853121,384661864.74589837,0.5103533471283818
1054,0.7791843352456972,385018007.20288116,0.5094931491067066
1055,0.7784642541924095,385374149.65986395,0.5086233557950501
1056,0.7777455028321265,385730292.11684674,0.5077440575028944
1057,0.7770280774851528,386086434.57382953,0.5068553452755781
1058,0.776311974485358,386442577.0308123,0.505957310885555
1059,0.775597190180114,386798719.4877951,0.5050500468236255
1060,0.7748837209302326,387154861.9447779,0.5041336462901151
1061,0.7741715631099041,387511004.4017607,0.5032082031860139
1062,0.7734607131066359,387867146.8587435,0.5022738121040801
1063,0.7727511673211912,388223289.3157263,0.5013305683198811
1064,0.7720429221675283,388579431.7727091,0.5003785677828246
1065,0.7713359740727403,388935574.22969186,0.4994179071071149
1066,0.7706303194769952,389291716.68667465,0.4984486835626874
1067,0.7699259548334755,389647859.14365745,0.4974709950661058
1068,0.7692228766083192,390004001.60064024,0.49648494017139305
1069,0.768521081280561,390360144.057623,0.4954906180608583
1070,0.767820565342073,390716286.5146058,0.4944881285358517
1071,0.7671213252975064,391072428.9715886,0.4934775720074962
1072,0.7664233576642336,391428571.4285714,0.4924590494873765
1073,0.7657266589722901,391784713.8855542,0.4914326625781924
1074,0.7650312257643169,392140856.342537,0.4903985134643607
1075,0.7643370545955039,392496998.7995198,0.48935670490259314
1076,0.7636441420335324,392853141.25650257,0.48830734021243105
1077,0.7629524846585185,393209283.71348536,0.48725052326673646
1078,0.7622620790629575,393565426.1704682,0.4861863584821576
1079,0.7615729218516675,393921568.627451,0.48511495080954836
1080,0.7608850096417334,394277711.0844338,0.48403640572434914
1081,0.7601983390624524,394633853.5414166,0.48295082921694044
1082,0.7595129067552782,394989995.9983994,0.4818583277829531
1083,0.7588287093737663,395346138.45538217,0.4807590084135497
1084,0.7581457435835204,395702280.91236496,0.4796529785856556
1085,0.7574640060621369,396058423.36934775,0.47854034625218517
1086,0.7567834934991521,396414565.82633054,0.47742121983219127
1087,0.756104202595988,396770708.28331333,0.4762957082010238
1088,0.7554261300658995,397126850.7402961,0.4751639206804254
1089,0.7547492726339209,397482993.1972789,0.4740259670286031
1090,0.7540736270368135,397839135.6542617,0.47288195743027245
1091,0.753399190023013,398195278.1112445,0.4717320024866605
1092,0.7527259583525774,398551420.5682273,0.4705762132054833
1093,0.7520539287971351,398907563.0252101,0.46941470099089033
1094,0.7513830981398333,399263705.4821929,0.46824757763337466
1095,0.7507134631752866,399619847.93917567,0.4670749552996623
1096,0.7500450207095264,399975990.39615846,0.46589694652255514
1097,0.7493777675599492,400332132.85314125,0.46471366419076393
1098,0.748711700555267,400688275.31012404,0.4635252215386983
1099,0.7480468165354567,401044417.76710683,0.4623317321362329
1100,0.7473831123517097,401400560.2240896,0.46113330987844475
1101,0.7467205848663832,401756702.6810724,0.45993006897532845
1102,0.7460592309529497,402112845.1380552,0.4587221239414758
1103,0.7453990474959484,402468987.595038,0.45750958958573856
1104,0.7447400313909364,402825130.0520208,0.45629258100085485
1105,0.7440821795444396,403181272.5090036,0.4550712135530617
1106,0.7434254888739042,403537414.9659864,0.45384560287167297
1107,0.7427699563076496,403893557.42296916,0.452615864838644
1108,0.7421155787848192,404249699.87995195,0.45138211557809826
1109,0.7414623532553333,404605842.33693475,0.45014447144585334
1110,0.740810276679842,404961984.79391754,0.4489030490188997
1111,0.7401593460296775,405318127.2509003,0.44765796508486955
1112,0.7395095582868079,405674269.7078831,0.4464093366314991
1113,0.7388609104437897,406030412.1648659,0.44515728083604117
1114,0.738213399503722,406386554.62184876,0.4439019150546857
1115,0.7375670224802007,406742697.07883155,0.44264335681193756
1116,0.7369217763972713,407098839.53581434,0.4413817237900039
1117,0.7362776582893845,407454981.99279714,0.44011713381813755
1118,0.7356346652013501,407811124.4497799,0.4388497048619769
1119,0.7349927941882922,408167266.9067627,0.43757955501287127
1120,0.7343520423156038,408523409.3637455,0.4363068024771861
1121,0.7337124066589025,408879551.8207283,0.43503156556559586
1122,0.7330738843039856,409235694.2777111,0.43375396268235833
1123,0.7324364723467862,409591836.7346939,0.4324741123145865
1124,0.7318001678933291,409947979.1916767,0.4311921330215025
1125,0.7311649680596869,410304121.64865947,0.42990814342367023
1126,0.7305308699719364,410660264.10564226,0.42862226219223976
1127,0.7298978707661153,411016406.56262505,0.4273346080381593
1128,0.7292659675881792,411372549.01960784,0.42604529970139293
1129,0.7286351575939587,411728691.47659063,0.4247544559401269
1130,0.7280054379491163,412084833.9335734,0.4234621955199607
1131,0.7273768058291048,412440976.3905562,0.42216863720310344
1132,0.7267492584191241,412797118.847539,0.4208738997375607
1133,0.7261227929140799,413153261.3045218,0.4195781018463103
1134,0.7254974065185414,413509403.7615046,0.41828136221648043
1135,0.7248730964467005,413865546.2184874,0.4169837994885324
1136,0.7242498599223294,414221688.6754702,0.41568553224541965
1137,0.7236276941787401,414577831.13245296,0.4143866790017687
1138,0.7230065964587432,414933973.58943576,0.41308735819304837
1139,0.7223865640146078,415290116.04641855,0.41178768816473693
1140,0.7217675941080197,415646258.50340134,0.4104877871615041
1141,0.7211496840100424,416002400.96038413,0.4091877733163801
1142,0.7205328310010765,416358543.4173669,0.407887764639941
1143,0.7199170323708193,416714685.8743497,0.4065878790094909
1144,0.7193022854182258,417070828.3313325,0.4052882341582533
1145,0.7186885874514691,417426970.7883153,0.4039889476645667
1146,0.7180759357879009,417783113.2452981,0.4026901369410943
1147,0.7174643277540123,418139255.7022809,0.4013919192240312
1148,0.7168537606853953,418495398.1592637,0.40009441156233194
1149,0.7162442319267036,418851540.6162465,0.39879773080694614
1150,0.7156357388316151,419207683.0732293,0.3975019936000561
1151,0.7150282787627922,419563825.5302121,0.39620731636434625
1152,0.7144218490918447,419919967.9871949,0.3949138152922675
1153,0.7138164471992916,420276110.4441777,0.3936216063353333
1154,0.7132120704745234,420632252.9011605,0.39233080519340974
1155,0.7126087163157644,420988395.35814327,0.3910415273040499
1156,0.7120063821300359,421344537.81512606,0.3897538878318282
1157,0.7114050653331182,421700680.27210885,0.388468001657697
1158,0.7108047633495146,422056822.72909164,0.38718398336836424
1159,0.7102054736124137,422412965.18607444,0.3859019472456987
1160,0.7096071935636535,422769107.6430572,0.38462200725615053
1161,0.7090099206536851,423125250.10004,0.3833442770401976
1162,0.7084136523415353,423481392.5570228,0.3820688699018145
1163,0.7078183860947723,423837535.0140056,0.3807958987979801
1164,0.7072241193894685,424193677.4709884,0.3795254763281877
1165,0.7066308497101654,424549819.9279712,0.3782577147240122
1166,0.706038574549838,424905962.384954,0.3769927258386861
1167,0.7054472914098595,425262104.84193677,0.3757306211367125
1168,0.7048569977999661,425618247.29891956,0.3744715116835136
1169,0.7042676912382223,425974389.75590235,0.373215508135107
1170,0.7036793692509856,426330532.21288514,0.3719627207278214
1171,0.7030920293728723,426686674.66986793,0.3707132592680378
1172,0.7025056691467232,427042817.1268507,0.3694672331219825
1173,0.7019202861235687,427398959.5838335,0.3682247512055432
1174,0.7013358778625954,427755102.0408163,0.3669859219741319
1175,0.7007524419311119,428111244.4977991,0.36575085341259006
1176,0.7001699759045147,428467386.9547819,0.3645196530251194
1177,0.6995884773662552,428823529.4117647,0.3632924278252861
1178,0.699007943907806,429179671.8687475,0.36206928432602903
1179,0.6984283731286275,429535814.32573026,0.3608503285297501
1180,0.6978497626361352,429891956.78271306,0.35963566591842233
1181,0.6972721100456664,430248099.23969585,0.3584254014437642
1182,0.6966954129804476,430604241.69667864,0.35721963951745284
1183,0.696119669071562,430960384.15366143,0.35601848400138697
1184,0.6955448759579166,431316526.6106443,0.3548220381980071
1185,0.6949710312862108,431672669.0676271,0.35363040484066344
1186,0.6943981327109036,432028811.52460986,0.35244368608403503
1187,0.6938261778941816,432384953.98159266,0.3512619834946051
1188,0.6932551645059274,432741096.43857545,0.35008539804120065
1189,0.6926850902236882,433097238.89555824,0.3489140300855702
1190,0.692115952732644,433453381.352541,0.3477479793730421
1191,0.6915477497255763,433809523.8095238,0.3465873450232194
1192,0.6909804789028369,434165666.2665066,0.34543222552075814
1193,0.6904141379723171,434521808.7234894,0.34428271870618776
1194,0.6898487246494166,434877951.1804722,0.34313892176680416
1195,0.6892842366570128,435234093.637455,0.34200093122763087
1196,0.6887206717254304,435590236.0944378,0.34086884294243164
1197,0.6881580275924107,435946378.55142057,0.3397427520848007
1198,0.6875963020030816,436302521.00840336,0.33862275313932233
1199,0.6870354927099275,436658663.46538615,0.3375089398927882
1200,0.6864755974727589,437014805.92236894,0.3364014054254942
1201,0.6859166140586831,437370948.37935174,0.3353002421026024
1202,0.6853585402420741,437727090.8363345,0.3342055415655865
1203,0.6848013738045434,438083233.2933173,0.3331173947237278
1204,0.6842451125349105,438439375.7503001,0.3320358917457145
1205,0.6836897542291733,438795518.2072829,0.3309611220512926
1206,0.6831352966904797,439151660.6642657,0.3298931743030088
1207,0.6825817377290978,439507803.1212485,0.32883213639802394
1208,0.6820290751623879,439863945.5782313,0.3277780954600066
1209,0.6814773068147731,440220088.03521407,0.32673113783110813
1210,0.6809264305177112,440576230.49219686,0.32569134906402153
1211,0.6803764441096661,440932372.94917965,0.32465881391411433
1212,0.6798273454360798,441288515.40616244,0.32363361633165344
1213,0.6792791323493436,441644657.86314523,0.32261583945411054
1214,0.678731802708771,442000800.320128,0.3216055655985533
1215,0.678185354380569,442356942.7771108,0.32060287625412465
1216,0.6776397852378112,442713085.2340936,0.319607852074604
1217,0.6770950931604094,443069227.6910764,0.3186205728710695
1218,0.6765512760350865,443425370.1480592,0.3176411176046343
1219,0.6760083317553495,443781512.605042,0.3166695643792847
1220,0.6754662582214613,444137655.06202483,0.31570599043480846
1221,0.6749250533404153,444493797.5190076,0.3147504721398077
1222,0.6743847150259067,444849939.9759904,0.31380308498481846
1223,0.6738452411983066,445206082.4329732,0.31286390357551225
1224,0.6733066297846353,445562224.889956,0.3119330016260029
1225,0.6727688787185354,445918367.3469388,0.311010451952242
1226,0.672231985940246,446274509.8039216,0.3100963264655169
1227,0.6716959493965756,446630652.2609044,0.30919069616604605
1228,0.6711607670408766,446986794.71788716,0.3082936311366732
1229,0.6706264368330187,447342937.17486995,0.30740520053665865
1230,0.6700929567393636,447699079.63185275,0.306525472595576
1231,0.6695603247327385,448055222.08883554,0.3056545146073098
1232,0.6690285387924111,448411364.5458183,0.30479239292415117
1233,0.6684975969040634,448767507.0028011,0.3039391729510059
1234,0.6679674970597669,449123649.4597839,0.30309491913969366
1235,0.6674382372579568,449479791.9167667,0.3022596949833653
1236,0.6669098155034071,449835934.3737495,0.3014335630110208
1237,0.6663822298072052,450192076.8307323,0.30061658478212894
1238,0.6658554781867273,450548219.2877151,0.29980882088136107
1239,0.6653295586656136,450904361.74469787,0.2990103309134324
1240,0.664804469273743,451260504.20168066,0.298221173498046
1241,0.6642802080472093,451616646.65866345,0.2974414062649514
1242,0.6637567730282963,451972789.11564624,0.29667108584911467
1243,0.663234162265453,452328931.57262903,0.2959102678859932
1244,0.6627123738132702,452685074.0296118,0.2951590070069266
1245,0.6621914057324559,453041216.4865946,0.29441735683463766
1246,0.6616712560898115,453397358.9435774,0.293685369978845
1247,0.6611519229582073,453753501.4005602,0.2929630980319954
1248,0.6606334044165595,454109643.857543,0.2922505915650965
1249,0.6601156985498059,454465786.3145258,0.2915479001236795
1250,0.6595988034488827,454821928.7715086,0.2908550722238663
1251,0.6590827172107008,455178071.22849137,0.2901721553485502
1252,0.6585674379381227,455534213.68547416,0.2894991959437053
1253,0.6580529637399388,455890356.14245695,0.28883623941479775
1254,0.6575392927308449,456246498.59943974,0.28818333012332037
1255,0.6570264230314184,456602641.0564226,0.28754051138344505
1256,0.6565143527680963,456958783.5134054,0.2869078254587908
1257,0.6560030800731517,457314925.9703882,0.28628531355931575
1258,0.655492603084671,457671068.42737097,0.28567301583830573
1259,0.654982919946532,458027210.88435376,0.2850709713895205
1260,0.6544740288083806,458383353.34133655,0.2844792182444182
1261,0.653965927825609,458739495.79831934,0.2838977933695263
1262,0.6534586151593333,459095638.25530213,0.28332673266392067
1263,0.6529520889763711,459451780.7122849,0.28276607095682704
1264,0.6524463474492194,459807923.1692677,0.2822158420053415
1265,0.6519413887560329,460164065.6262505,0.281676078492276
1266,0.651437211080602,460520208.0832333,0.28114681202411945
1267,0.650933812612331,460876350.5402161,0.28062807312911703
1268,0.6504311915462164,461232492.9971989,0.2801198912554799
1269,0.6499293460828255,461588635.4541817,0.27962229476970835
1270,0.6494282744282744,461944777.91116446,0.27913531095503996
1271,0.6489279747942075,462300920.36814725,0.2786589660100144
1272,0.6484284453977754,462657062.82513005,0.2781932850471662
1273,0.6479296844616143,463013205.28211284,0.277738292091834
1274,0.6474316902138243,463369347.7390956,0.27729401008109433
1275,0.6469344608879493,463725490.1960784,0.2768604608628149
1276,0.6464379947229552,464081632.6530612,0.27643766519483093
1277,0.6459422899632097,464437775.110044,0.27602564274424096
1278,0.6454473448584613,464793917.5670268,0.2756244120868267
1279,0.6449531576638191,465150060.0240096,0.27523399070659604
1280,0.6444597266397318,465506202.4809924,0.2748543949954389
1281,0.6439670500519675,465862344.93797517,0.274485640252917
1282,0.6434751261715934,466218487.39495796,0.27412774068616347
1283,0.6429839532749556,466574629.85194075,0.27378070940991106
1284,0.6424935296436591,466930772.30892354,0.27344455844663595
1285,0.6420038535645473,467286914.76590633,0.27311929872682766
1286,0.6415149233296824,467643057.2228891,0.27280494008937445
1287,0.6410267372363257,467999199.6798719,0.27250149128207257
1288,0.6405392935869175,468355342.1368547,0.2722089599622536
1289,0.6400525906890576,468711484.5938375,0.27192735269753665
1290,0.6395666268554854,469067627.05082035,0.27165667496668555
1291,0.639081400404061,469423769.50780314,0.27139693116060576
1292,0.6385969096577454,469779911.96478593,0.2711481245834497
1293,0.638113152944581,470136054.4217687,0.2709102574538316
1294,0.637630128597673,470492196.8787515,0.27068333090618296
1295,0.6371478349551694,470848339.3357343,0.2704673449922036
1296,0.6366662703602425,471204481.7927171,0.27026229868244367
1297,0.6361854331610702,471560624.2496999,0.2700681898679997
1298,0.6357053217108164,471916766.7066827,0.2698850153623234
1299,0.6352259343676125,472272909.1636655,0.269712770903154
1300,0.634747269494539,472629051.62064826,0.2695514511545577
1301,0.6342693254596062,472985194.07763106,0.26940104970909035
1302,0.6337921006357365,473341336.53461385,0.2692615590900706
1303,0.6333155934007451,473697478.99159664,0.269132970753968
1304,0.632839802137322,474053621.44857943,0.26901527509290385
1305,0.6323647252330142,474409763.9055622,0.2689084614372689
1306,0.6318903610802064,474765906.362545,0.268812518058448
1307,0.6314167080761035,475122048.8195278,0.2687274321716661
1308,0.630943764622713,475478191.2765106,0.2686531899389299
1309,0.6304715291268259,475834333.7334934,0.26858977647209975
1310,0.63,476190476.1904762,0.2685371758360553
1311,0.6295291756585412,476546618.647459,0.2684953710519804
1312,0.6290590545234859,476902761.10444176,0.2684643441007532
1313,0.6285896350205841,477258903.56142455,0.2684440759264439
1314,0.6281209155802808,477615046.01840734,0.2684345464399211
1315,0.6276528946376994,477971188.47539014,0.26843573452257014
1316,0.6271855706326234,478327330.9323729,0.26844761803010037
1317,0.6267189420094799,478683473.3893557,0.2684701737964833
1318,0.6262530072173216,479039615.8463385,0.26850337763796955
1319,0.6257877647098105,479395758.3033213,0.26854720435722856
1320,0.6253232129451998,479751900.7603041,0.2686016277475815
1321,0.6248593503863177,480108043.2172869,0.2686666205973399
1322,0.6243961755005497,480464185.6742697,0.2687421546942434
1323,0.6239336867598226,480820328.13125247,0.26882820083000003
1324,0.6234718826405868,481176470.58823526,0.2689247288049236
1325,0.6230107616238003,481532613.04521805,0.26903170743267435
1326,0.6225503221949112,481888755.5022009,0.2691491045450918
1327,0.6220905628438426,482244897.9591837,0.26927688699713054
1328,0.621631482064974,482601040.4161665,0.26941502067188633
1329,0.6211730783571269,482957182.8731493,0.2695634704857227
1330,0.620715350223547,483313325.33013207,0.2697222003934884
1331,0.6202582961718885,483669467.78711486,0.26989117339382757
1332,0.6198019147141983,484025610.24409765,0.2700703515345882
1333,0.6193462043668988,484381752.70108044,0.27025969591831545
1334,0.6188911636507727,484737895.15806323,0.2704591667078381
1335,0.6184367910909466,485094037.615046,0.27066872313194584
1336,0.6179830852168752,485450180.0720288,0.270888323491153
1337,0.6175300445623255,485806322.5290116,0.271117925163552
1338,0.6170776676653607,486162464.9859944,0.2713574846107514
1339,0.6166259530683248,486518607.4429772,0.2716069573838997
1340,0.6161748993178269,486874749.89996,0.2718662981297991
1341,0.6157245049647254,487230892.3569428,0.2721354605970911
1342,0.6152747685641127,487587034.81392556,0.2724143976425396
1343,0.6148256886752995,487943177.27090836,0.27270306123738147
1344,0.6143772638617999,488299319.72789115,0.2730014024737678
1345,0.6139294926913156,488655462.18487394,0.2733093715712794
1346,0.6134823737357206,489011604.64185673,0.27362691788352306
1347,0.6130359055710466,489367747.0988395,0.2739539899048015
1348,0.6125900867774673,489723889.5558223,0.2742905352768639
1349,0.6121449159392837,490080032.0128051,0.27463650079573276
1350,0.6117003916449086,490436174.4697879,0.2749918324185948
1351,0.6112565124868528,490792316.9267707,0.2753564752707788
1352,0.6108132770617087,491148459.3837535,0.27573037365279324
1353,0.6103706839701369,491504601.84073627,0.2761134710474443
1354,0.6099287318168506,491860744.29771906,0.27650571012701397
1355,0.6094874192106012,492216886.75470185,0.27690703276051704
1356,0.609046744764164,492573029.21168464,0.27731738002101786
1357,0.6086067070943231,492929171.66866744,0.277736692193014
1358,0.6081673048218574,493285314.1256502,0.278164908779892
1359,0.6077285365715259,493641456.582633,0.27860196851143576
1360,0.6072904009720536,493997599.0396158,0.279047809351411
1361,0.6068528966561166,494353741.49659866,0.2795023685051998
1362,0.6064160222603293,494709883.95358145,0.27996558242750236
1363,0.6059797764252285,495066026.41056424,0.2804373868301004
1364,0.6055441577952603,495422168.86754704,0.2809177166896681
1365,0.6051091650187659,495778311.3245298,0.2814065062556549
1366,0.6046747967479674,496134453.7815126,0.2819036890582136
1367,0.6042410516389545,496490596.2384954,0.28240919791618796
1368,0.6038079283516696,496846738.6954782,0.28292296494515196
1369,0.603375425549895,497202881.152461,0.28344492156550494
1370,0.6029435419012386,497559023.6094438,0.283974998510617
1371,0.6025122760771203,497915166.0664266,0.28451312583502103
1372,0.6020816267527587,498271308.52340937,0.2850592329226611
1373,0.601651592607157,498627450.98039216,0.28561324849518294
1374,0.6012221723230897,498983593.43737495,0.2861751006202745
1375,0.6007933645870898,499339735.89435774,0.286744716720051
1376,0.6003651680894342,499695878.35134053,0.2873220235794861
1377,0.5999375815241311,500052020.8083233,0.2879069473548873
1378,0.5995106035889071,500408163.2653061,0.28849941358240727
1379,0.5990842329851928,500764305.7222889,0.2890993471866068
1380,0.5986584684181107,501120448.1792717,0.2897066724890513
1381,0.5982333085964618,501476590.6362545,0.2903213132169479
1382,0.5978087522327125,501832733.0932373,0.29094319251181733
1383,0.5973847980429812,502188875.5502201,0.2915722329382123
1384,0.596961444747026,502545018.00720286,0.2922083564924564
1385,0.5965386910682315,502901160.46418566,0.29285148461143523
1386,0.5961165357335962,503257302.92116845,0.2935015381814025
1387,0.5956949774737194,503613445.37815124,0.29415843754683557
1388,0.5952740150227883,503969587.835134,0.29482210251931107
1389,0.5948536471185661,504325730.2921168,0.2954924523864137
1390,0.5944338725023787,504681872.7490996,0.29616940592067503
1391,0.5940146899191024,505038015.2060824,0.29685288138853816
1392,0.5935960981171515,505394157.6630652,0.297542796559355
1393,0.5931780958484655,505750300.120048,0.29823906871439854
1394,0.5927606818684968,506106442.5770308,0.29894161465591174
1395,0.5923438549361988,506462585.03401357,0.2996503507161708
1396,0.5919276138140129,506818727.4909964,0.3003651927665757
1397,0.591511957267857,507174869.9479792,0.30108605622676143
1398,0.5910968840671124,507531012.404962,0.3018128560737286
1399,0.5906823929846124,507887154.8619448,0.30254550685099235
1400,0.5902684827966301,508243297.3189276,0.30328392267775683
1401,0.5898551522828661,508599439.7759104,0.30402801725809236
1402,0.5894424002264365,508955582.23289317,0.30477770389014497
1403,0.5890302254138611,509311724.68987596,0.30553289547534984
1404,0.5886186266350517,509667867.14685875,0.3062935045276647
1405,0.5882076026833,510024009.60384154,0.3070594431828119
1406,0.5877971523552656,510380152.06082433,0.3078306232075367
1407,0.5873872744509648,510736294.5178071,0.3086069560088757
1408,0.5869779677737587,511092436.9747899,0.30938835264343195
1409,0.5865692311303409,511448579.4317727,0.31017472382666395
1410,0.5861610633307272,511804721.8887555,0.3109659799421783
1411,0.5857534631882427,512160864.3457383,0.3117620310510337
1412,0.5853464295195115,512517006.8027211,0.31256278690104816
1413,0.5849399611444444,512873149.2597039,0.313368156936111
1414,0.5845340568862275,513229291.71668667,0.31417805030550333
1415,0.5841287155713117,513585434.17366946,0.3149923758732145
1416,0.5837239360294003,513941576.63065225,0.31581104222726897
1417,0.5833197170934386,514297719.08763504,0.31663395768904684
1418,0.582916057599602,514653861.54461783,0.31746103032261197
1419,0.5825129563872853,515010004.0016006,0.3182921679440343
1420,0.5821104122990916,515366146.4585834,0.31912727813071284
1421,0.5817084241808208,515722288.9155662,0.31996626823069585
1422,0.581306990881459,516078431.372549,0.320809045371999
1423,0.5809061112531673,516434573.8295318,0.32165551647191803
1424,0.5805057841512706,516790716.2865146,0.32250558824633757
1425,0.5801060084342478,517146858.7434974,0.32335916721903024
1426,0.579706782963719,517503001.20048016,0.3242161597309585
1427,0.579308106604437,517859143.65746295,0.3250764719495546
1428,0.5789099782242746,518215286.11444575,0.32594000987800803
1429,0.578512396694215,518571428.57142854,0.32680667936452856
1430,0.5781153608883406,518927571.0284113,0.3276763861116129
1431,0.5777188696838228,519283713.4853941,0.3285490356852874
1432,0.5773229219609112,519639855.942377,0.3294245335243503
1433,0.5769275166029227,519995998.39935976,0.330302784949595
1434,0.5765326524962318,520352140.85634255,0.33118369517301927
1435,0.5761383285302594,520708283.31332535,0.3320671693070249
1436,0.5757445435974626,521064425.77030814,0.33295311237360076
1437,0.5753512965933247,521420568.2272909,0.3338414293134852
1438,0.5749585864163446,521776710.6842737,0.3347320249953201
1439,0.5745664119680259,522132853.1412565,0.3356248042247804
1440,0.5741747721528682,522488995.5982393,0.3365196717536907
1441,0.573783665878355,522845138.0552221,0.33741653228912044
1442,0.5733930920549454,523201280.5122049,0.3383152905024604
1443,0.5730030495960623,523557422.9691877,0.33921585103847673
1444,0.5726135374180835,523913565.42617047,0.3401181185243499
1445,0.5722245544403313,524269707.88315326,0.34102199757868307
1446,0.5718360995850622,524625850.34013605,0.3419273928204981
1447,0.5714481717774577,524981992.79711884,0.3428342088781989
1448,0.5710607699456133,525338135.25410163,0.34374235039851914
1449,0.5706738930205296,525694277.7110844,0.34465172205543937
1450,0.5702875399361023,526050420.1680672,0.3455622285590828
1451,0.5699017096291116,526406562.62505,0.3464737746645837
1452,0.5695164010392136,526762705.0820328,0.34738626518092725
1453,0.5691316131089299,527118847.5390156,0.3482996049797708
1454,0.5687473447836379,527474989.9959984,0.3492136990042231
1455,0.5683635950115614,527831132.4529812,0.35012845227760875
1456,0.5679803627437611,528187274.90996397,0.35104376991219893
1457,0.5675976469341247,528543417.36694676,0.35195955711790583
1458,0.5672154465393578,528899559.82392955,0.3528757192109571
1459,0.5668337605189738,529255702.28091234,0.3537921616225364
1460,0.5664525878352853,529611844.73789513,0.3547087899073873
1461,0.5660719274533936,529967987.1948779,0.35562550975239093
1462,0.5656917783411808,530324129.6518607,0.3565422269851069
1463,0.5653121394692988,530680272.1088435,0.3574588475822884
1464,0.5649330098111616,531036414.5658263,0.35837527767835287
1465,0.5645543883429346,531392557.0228091,0.359291423573827
1466,0.5641762740435268,531748699.4797919,0.36020719174375093
1467,0.56379866589458,532104841.93677473,0.3611224888460535
1468,0.5634215628804617,532460984.3937575,0.3620372217298847
1469,0.5630449639882539,532817126.8507403,0.36295129744391486
1470,0.5626688682077454,533173269.3077231,0.36386462324460034
1471,0.5622932745314223,533529411.7647059,0.3647771066044021
1472,0.5619181819544589,533885554.2216887,0.3656886552199786
1473,0.5615435894747092,534241696.6786715,0.36659917702032657
1474,0.5611694960926974,534597839.1356543,0.3675085801748973
1475,0.5607959008116093,534953981.59263706,0.3684167731016606
1476,0.5604228026372837,535310124.04961985,0.36932366447513687
1477,0.5600502005782031,535666266.50660264,0.37022916323438454
1478,0.5596780936454849,536022408.96358544,0.37113317859094674
1479,0.5593064808528734,536378551.4205682,0.3720356200367612
1480,0.55893536121673,536734693.877551,0.37293639735202105
1481,0.5585647337560256,537090836.3345338,0.373835420612999
1482,0.5581945974923311,537446978.7915165,0.37473260019982446
1483,0.5578249514498091,537803121.2484994,0.37562784680422334
1484,0.5574557946552057,538159263.7054822,0.3765210714372042
1485,0.5570871261378414,538515406.162465,0.37741218543671273
1486,0.5567189449296026,538871548.6194477,0.3783011004752306
1487,0.5563512500649336,539227691.0764306,0.37918772856733635
1488,0.5559840405808278,539583833.5334134,0.3800719820772179
1489,0.5556173155168197,539939975.9903961,0.3809537737261383
1490,0.5552510739149756,540296118.4473789,0.38183301659986113
1491,0.5548853148198862,540652260.9043617,0.3827096241560185
1492,0.554520037278658,541008403.3613446,0.38358351023144316
1493,0.5541552403409049,541364545.8183273,0.3844545890494486
1494,0.5537909230587402,541720688.27531,0.3853227752270569
1495,0.5534270844867678,542076830.7322929,0.3861879837821882
1496,0.553063723682075,542432973.1892757,0.3870501301407917
1497,0.5527008397042236,542789115.6462585,0.38790913014393535
1498,0.5523384316152419,543145258.1032412,0.3887649000548391
1499,0.5519764984796166,543501400.560224,0.38961735656586705
